ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(s),冷却(各级),伤害,伤害(各级),治疗,治疗(各级),护盾,护盾(各级),弹药,弹药(各级),暴击,暴击(各级),多重,多重(各级),灼烧,灼烧(各级),剧毒,剧毒(各级),再生,再生(各级),吸血,吸血(各级),购买价格,购买价格(各级),出售价格,出售价格(各级),技能(主动+被动),任务(目标|奖励),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
08630fca-24b9-4d9b-9dbf-7da743a09dfa,Welding Helmet,焊接头盔,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Apparel / 服饰 | Tool / 工具,Shield / 护盾 | Burn / 灼烧,3.0,3,0,,0,,10,10/20/40/80,0,,0,,1,1,3,3/5/7/9,0,,0,,0,,0,0,0,0,"[主动] 获得10/20/40/80护盾
[主动] 造成3/5/7/9灼烧",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品0.5秒,加速2件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
08bb5055-bd8d-4f86-bff6-24f8cb47f509,Vial of Blood,血瓶,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Loot / 战利品,Experience,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 出售此物品时，获得1/2/4经验值,null,此物品的价值翻倍,,,,,,,,此物品的经验值加成翻倍,,,
08cf3497-3b38-48d6-bcbd-95c532397894,Poke,轻食波奇碗,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Regen / 再生 | CritReference,6.0,6/5/4,0,,0,,0,,0,,0,,1,1,0,,0,,3,3,0,,0,0,0,0,"[主动] 生命再生量提高3
[被动] 当此物品获得生命再生或暴击率时，充能此物品1秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量,造成灼烧，等量于此物品的生命再生量,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品生命再生的5倍
08d9f6b5-c5ab-4e5b-8c1e-9a5edebb8618,Pinata,皮纳塔,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,EconomyRef / 经济引用,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 出售此物品时，获得一根来自任意英雄的巧克力棒、一颗口香糖球和一件小型玩具,"目标: 造访塔季扬娜 | 奖励: ……再获得另一件来自任意英雄的小型玩具
目标: 造访一处糖果堆开吃 | 奖励: ……再获得3根巧克力棒
目标: 造访一台口香糖球贩卖机 | 奖励: ……再获得3颗口香糖球",……并为该物品赋予黄金附魔（如适用）,……并为该物品赋予沉重附魔（如适用）,……并为该物品赋予寒冰附魔（如适用）,……并为该物品赋予疾速附魔（如适用）,……并为该物品赋予护盾附魔（如适用）,……并为该物品赋予回复附魔（如适用）,……并为该物品赋予剧毒附魔（如适用）,……并为该物品赋予炽焰附魔（如适用）,,……并为该物品赋予致命附魔（如适用）,,……并为该物品赋予黑曜石附魔（如适用）
08ebe48b-29d0-4129-952d-7d140e54e7c5,Covetous Raven,贪婪渡鸦,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Friend / 伙伴 | Weapon / 武器,Flying / 飞行 | Damage / 伤害 | FlyingRef / 飞行引用,8.0,8,50,50/100/200/400,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成50/100/200/400伤害
[被动] 当你使用另一件遗物或附魔物品时，充能此物品2秒，且此物品开始飞行",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
09132149-783d-4d5a-900c-31135bffab44,Bandages,绷带,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Heal / 治疗 | Shield / 护盾,5.0,5/4/3/2,0,,10,10,10,10,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 治疗10生命值
[主动] 获得10护盾",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,此物品的护盾翻倍,此物品的治疗翻倍,造成剧毒，等量于此物品治疗量的10%,造成灼烧，等量于此物品治疗量的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品治疗量
0930fbea-e3ae-45d4-a1c7-a26c5abb63aa,Lightning Rod,避雷针,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器,Damage / 伤害 | FreezeRef / 冻结引用 | SlowRef / 减速引用 | AbsorbSlow | AbsorbFreeze,0.0,,25,25/50,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 触发冻结或减速时，造成25/50伤害
[被动] 当敌人冻结或减速己方物品时，改为以此物品为目标",null,此物品的价值翻倍,使用物品时，减速一件物品1秒,触发减速时，冻结一件物品0.5秒,触发冻结或减速时，加速一件物品1秒,触发冻结或减速时，获得护盾，等量于此物品伤害,触发冻结或减速时，获得治疗，等量于此物品伤害,触发冻结或减速时，造成剧毒，等量于此物品伤害的10%,触发冻结或减速时，造成灼烧，等量于此物品伤害的10%,此物品的伤害翻倍,己方物品+30%暴击率,己方物品受冻结和减速影响的时间减半,此物品的伤害翻倍
0941d7dd-1264-42c5-b334-6cc5d694571b,Hunting Hawk,猎鹰,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Karnok,Weapon / 武器 | Friend / 伙伴,Damage / 伤害 | Haste / 加速 | Flying / 飞行 | FlyingRef / 飞行引用 | Crit / 暴击,4.0,4,20,20/40/60/80,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成20/40/60/80伤害
[主动] 加速一件非飞行物品2秒
[被动] 加速物品时，那件物品开始飞行
[被动] 己方飞行物品+10/20/30/40%暴击率",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,此物品的加速持续时间翻倍,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品的暴击率加成翻倍,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
0966f887-5aaf-44a5-90fa-ecb194270513,Duct Tape,布胶带,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Tool / 工具,Shield / 护盾 | Slow / 减速,6.0,6,0,,0,,5,5/10/15/20,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 减速一件物品1/2/3/4秒
[被动] 使用相邻物品时，获得5/10/15/20护盾",null,此物品的价值翻倍,此物品的减速持续时间翻倍,冻结一件物品0.5秒,加速一件物品3秒,此物品的护盾翻倍,使用相邻物品时，获得治疗，等量于此物品护盾,使用相邻物品时，造成剧毒，等量于此物品护盾的10%,使用相邻物品时，造成灼烧，等量于此物品护盾的10%,当你使用相邻物品时，获得{ability.e1}护盾,相邻物品+30%暴击率,此物品免疫冻结、减速和摧毁,使用相邻物品时，造成伤害，等量于此物品护盾
096e4b73-803c-4405-9710-db71b20fb183,Ballista,弩炮,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器,Damage / 伤害 | Ammo / 弹药,9.0,9,200,200/400,0,,0,,2,2,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成200/400伤害
[主动] 弹药: 2
[被动] 使用另一件弹药物品时，此物品+1多重释放",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品的伤害翻倍,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
0a9d659c-f71c-4c82-aa71-1897ee78f551,Battle Drone,作战无人机,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Drone | Tech / 科技,Damage / 伤害,7.0,7,35,35/70/140,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成35/70/140伤害
[被动] 此物品以外，每拥有一种工具、科技、无人机或载具，此物品就+1多重释放",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
0abf14a3-8a87-4c87-a7a9-793a3fa3d4db,Pet Rock,宠物石,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器 | Friend / 伙伴 | Toy / 玩具,Damage / 伤害 | Crit / 暴击,6.0,6,10,10/20/40/80,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成10/20/40/80伤害
[被动] 如果此物品是你唯一的伙伴，己方物品+10/15/20/25%暴击率",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品的暴击率加成翻倍,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
0ac69b6e-67fc-4e98-ba92-cf91a5d08d97,Acid Sprayer,,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Poison / 剧毒,5.0,5,0,,0,,0,,0,,0,,1,1,0,,3,3,0,,0,,0,0,0,0,[主动] None,null,,,,,,,,,,,,
0b0f984c-281a-4629-bb72-c745888c1ea6,Foul Mushroom,恶臭蘑菇,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,,Cooldown / 冷却,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 任何物品被使用时，其冷却时间延长500/1000秒,null,此物品的价值翻倍,敌人使用物品时，减速一件物品1秒,敌人使用物品时，冻结一件物品0.5秒,敌人使用物品时，加速一件物品1秒,敌人使用物品时，获得10护盾,敌人使用物品时，获得10治疗,敌人使用物品时，造成1剧毒,敌人使用物品时，造成1灼烧,此物品的冷却时间增幅翻倍,敌方物品-40%暴击率,相邻物品受冻结和减速影响的时间减半,敌人使用物品时，造成10伤害
0b13735f-7382-460d-a054-710e1a2a3799,Blender,搅拌机,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具,FreezeRef / 冻结引用 | Haste / 加速 | ChilledReference,4.0,4,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 将一件相邻的非传说级小型物品转化为冰沙
[被动] 触发冻结时，加速一件物品1/2/3秒
[被动] 霜冻时：所有冰沙获得霜冻效果",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,此物品的加速持续时间翻倍,获得75护盾,治疗75生命值,造成7剧毒,造成7灼烧,此物品+1多重释放,己方冰沙+50%暴击率,此物品免疫冻结、减速和摧毁,造成75伤害
0b4d7632-b3b4-42ce-a5fc-3fafb8f1c409,Hemlock,毒芹,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Reagent / 试剂,Poison / 剧毒,6.0,6,0,,0,,0,,0,,0,,1,1,0,,2,2/3/4/5,0,,0,,0,0,0,0,"[主动] 造成2/3/4/5剧毒
[被动] 此物品转化时，为其赋予剧毒附魔（如适用）",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍,造成灼烧，等量于此物品的剧毒,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品剧毒的5倍
0bf49a3b-e610-4f2b-8420-1a8a7d48e70a,Nightshade,颠茄,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Reagent / 试剂,Poison / 剧毒 | HealRef / 治疗引用 | RegenRef / 再生引用,6.0,6,0,,0,,0,,0,,0,,1,1,0,,6,6,0,,0,,0,0,0,0,"[主动] 造成6剧毒
[被动] 触发生命再生时，此物品获得2/4/6/8
[被动] 此物品转化时，为其赋予剧毒附魔（如适用）",null,此物品的价值翻倍,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒获取翻倍,造成灼烧，等量于此物品的剧毒,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品剧毒的5倍
0c1d2e3f-4a5b-6c7d-8e9f-0a1b2c3d4e5f,Sands of Time,时间之砂,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Relic / 遗物,Slow / 减速 | Quest,6.0,6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,[主动] 减速1/2/3/4件物品1秒,"目标: 购买5件减速物品 | 奖励: 此物品+1多重释放
目标: 购买5件遗物 | 奖励: 此物品的冷却时间缩短1000秒
目标: 造访珍珠的考古发掘场 | 奖励: 此物品额外减速一件物品",此物品的价值翻倍,此物品的减速持续时间翻倍,冻结一件物品1秒,加速1件物品1秒,获得50护盾,治疗50生命值,造成5剧毒,造成5灼烧,此物品+1多重释放,己方物品+25%暴击率,此物品免疫冻结、减速和摧毁,造成50伤害
0c33ab49-364e-4830-8e3f-773f315b3928,Premium Piggles,高级小圆猪,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,Value / 价值 | EconomyRef / 经济引用,4.0,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[主动] 相邻物品+3/6/9/12价值
[被动] 购买此物品时和每天开始时，获得一件高级小圆猪",null,,……并为该物品赋予沉重附魔（如适用）,……并为该物品赋予寒冰附魔（如适用）,……并为该物品赋予疾速附魔（如适用）,……并为该物品赋予护盾附魔（如适用）,……并为该物品赋予回复附魔（如适用）,……并为该物品赋予剧毒附魔（如适用）,……并为该物品赋予炽焰附魔（如适用）,……并为该物品赋予闪亮附魔（如适用）,……并为该物品赋予致命附魔（如适用）,……并为该物品赋予辉耀附魔（如适用）,……并为该物品赋予黑曜石附魔（如适用）
0c4265a2-a374-4f10-a16d-cf718a3ede42,Luau,热带野宴,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Property / 地产,Slow / 减速 | Regen / 再生,4.0,4,0,,0,,0,,0,,0,,1,1,0,,0,,3,3/6/9,0,,0,0,0,0,"[主动] 减速2/3/4件物品1秒
[被动] 触发减速时，生命再生量提高3/6/9",null,此物品的价值翻倍,此物品的减速持续时间翻倍,触发减速时，冻结一件物品0.5秒,触发减速时，加速一件物品1秒,触发减速时，获得护盾，等量于此物品生命再生量的5倍,触发减速时，获得治疗，等量于此物品生命再生量的5倍,触发减速时，造成剧毒，等量于此物品的生命再生,触发减速时，造成灼烧，等量于此物品的生命再生,此物品+1多重释放,触发减速时，己方物品+5%暴击率,己方物品受冻结和减速影响的时间减半,触发减速时，造成伤害，等量于此物品生命再生量的5倍
0c501dff-aa3a-4091-9c1e-2df43faef2e1,Tea Set,茶具,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Relic / 遗物 | Tool / 工具,Health / 生命值 | BurnRef / 灼烧引用,6.0,6/5/4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[主动] 获得25/50/100最大生命值
[被动] 获得最大生命值时，己方物品+2/4/6",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得100护盾,治疗100生命值,造成10剧毒,造成10灼烧,此物品+1多重释放,己方物品+25%暴击率,此物品免疫冻结、减速和摧毁,造成100伤害
0c710f33-d0fd-40c8-aa2d-34fc20f23140,Scythe,镰刀,Item / 物品,Medium / 中型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Weapon / 武器 | Relic / 遗物,Damage / 伤害,0.0,7,0,0,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,[主动] 造成伤害，等量于一位敌人最大生命值的三分之一,null,此物品的价值翻倍,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
0c8298ad-3001-4631-9bed-df11a7425ced,Chunk of Gold,金块,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,EconomyRef / 经济引用,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,3/5/7/9,3,3/5/7/9,[被动] 可出售换得金币,null,,出售此物品时，己方最左侧的减速物品获得200减速持续时间,出售此物品时，己方最左侧的冻结物品获得100冻结持续时间,出售此物品时，己方最左侧的加速物品获得200加速持续时间,出售此物品时，最左侧的护盾物品+10,出售此物品时，最左侧的治疗物品+10,出售此物品时，己方最左侧的剧毒物品获得1,出售此物品时，己方最左侧的灼烧物品获得1,,出售此物品时，己方最左侧的物品获得2%暴击率,,出售此物品时，己方最左侧的武器获得10
0c99ece6-4aa5-40ac-a663-dc81df03a694,Briefcase,公文包,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,Damage / 伤害 | EconomyRef / 经济引用,4.0,4,30,30/60/120/240,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成30/60/120/240伤害
[被动] 携带此物品赢得战斗时，获得2枚零钱",null,改为在出售此物品时，用零钱将己方布阵区和储存箱填满,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
